image_name,area,perimeter,circularity,aspect_ratio,weight
wgt37.jpg,362389.5,6397.700903534889,0.11125962823147736,1.7777777777777777,400
wgt38.jpg,479645.0,9595.127646803856,0.06546787918437208,1.7777777777777777,600
wgt39.jpg,395499.5,7257.264392614365,0.09436477573790208,1.7777777777777777,550
wgt40.jpg,363177.5,6189.083593964577,0.1191450768045215,1.7777777777777777,400
wgt41.jpg,447010.0,8455.275709271431,0.0785726780121653,1.7777777777777777,700
wgt42.jpg,460535.0,7931.57008087635,0.09199287118556379,1.7777777777777777,650
wgt43.jpg,430316.0,8169.168063521385,0.08102922714416055,1.7777777777777777,500
wgt44.jpg,420906.5,7446.141590356827,0.09539660434298547,1.7777777777777777,350
wgt45.jpg,427914.5,8694.866545796394,0.07112807019009267,1.7777777777777777,550
wgt46.jpg,416511.0,8635.868635058403,0.07018176478241386,1.7777777777777777,500
wgt47.jpg,399089.5,7938.949805378914,0.07957086029326947,1.7777777777777777,550
wgt48.jpg,457262.0,8934.00066113472,0.0719917971375792,1.7777777777777777,400
wgt49.jpg,387807.0,8015.0949075222015,0.07585918446667224,1.7777777777777777,400
wgt50.jpg,425650.0,8166.305148839951,0.08020681918256226,1.7777777777777777,700
wgt51.jpg,415890.0,8581.917405724525,0.07096099248177193,1.7777777777777777,700
wgt52.jpg,362872.5,6241.02471613884,0.11707175148752172,1.7777777777777777,400
wgt53.jpg,350659.0,6515.492753863335,0.10380070943206021,1.7777777777777777,400
wgt54.jpg,407905.0,7524.977156758308,0.09052291301590916,1.7777777777777777,750
wgt55.jpg,443559.5,7359.1954127550125,0.10292030842135638,1.7777777777777777,450
wgt56.jpg,660534.5,12242.525824189186,0.0553813212175361,1.7777777777777777,550
wgt57.jpg,671621.0,12763.426194190979,0.05180832939732171,1.7777777777777777,500
wgt58.jpg,573885.0,10755.990558624268,0.06233527974328625,1.7777777777777777,250
wgt59.jpg,674801.0,11663.901366710663,0.0623301116149485,1.7777777777777777,600
wgt60.jpg,586916.0,12220.043503403664,0.0493901458976022,1.7777777777777777,300
wgt61.jpg,694763.5,11181.350075006485,0.06983262517002958,1.7777777777777777,600
wgt62.jpg,738555.5,13115.569538593292,0.053953384335143954,1.7777777777777777,800
wgt63.jpg,711893.5,15790.66027188301,0.035877676662724865,1.7777777777777777,600
wgt64.jpg,783338.0,14792.74232327938,0.044984373279568016,1.7777777777777777,700
wgt65.jpg,668083.5,11249.311404943466,0.06634202622171226,1.7777777777777777,400
wgt66.jpg,679814.5,11690.546028256416,0.0625072935674187,1.7777777777777777,550
wgt67.jpg,681367.0,10506.721445083618,0.07756334375858408,1.7777777777777777,700
wgt68.jpg,619473.5,9566.572170138359,0.08505892554076318,1.7777777777777777,300
wgt69.jpg,577857.0,10509.75088274479,0.06574237644489561,1.7777777777777777,300
wgt70.jpg,652947.5,11166.870719909668,0.06579988746094918,1.7777777777777777,400
wgt71.jpg,625904.5,9506.298002958298,0.08703523156990982,1.7777777777777777,500
wgt72.jpg,685637.5,12011.624238848686,0.05971740831172372,1.7777777777777777,400
wgt73.jpg,584012.5,9442.499016284943,0.08231104401378593,1.7777777777777777,350
wgt74.jpg,616952.0,8886.810635328293,0.0981678745842305,1.7777777777777777,250
wgt75.jpg,661012.0,10357.480891823769,0.07743029720488265,1.7777777777777777,700
wgt76.jpg,611346.5,10026.184430003166,0.0764233227220996,1.7366666666666666,500
wgt77.jpg,636472.5,10195.650381565094,0.07694132102174883,1.7777777777777777,550
wgt78.jpg,612462.5,11512.267691016197,0.05807211021967019,1.7777777777777777,450
wgt79.jpg,626704.5,10315.532629489899,0.0740098225426651,1.7777777777777777,350
wgt80.jpg,621740.5,9986.974192976952,0.078334155697803,1.7777777777777777,300
wgt81.jpg,717534.0,12500.70959019661,0.05770095707208497,1.7777777777777777,700
wgt82.jpg,813740.0,10865.034276604652,0.08662302126227063,1.7777777777777777,700
wgt83.jpg,830847.0,12591.988803386688,0.06584795052839078,1.7777777777777777,700
wgt84.jpg,627479.0,12308.543065309525,0.052047007072563434,1.7777777777777777,550
wgt85.jpg,773768.5,11470.438385367393,0.07390279724884116,1.7777777777777777,650
wgt86.jpg,550005.0,10573.887088060379,0.061816891791450425,1.7777777777777777,650
wgt87.jpg,721301.5,11363.384561181068,0.07019582629454221,1.7777777777777777,450
wgt88.jpg,630368.5,10458.257585167885,0.0724245321740129,1.7777777777777777,450
wgt89.jpg,595160.5,7900.377090930939,0.11982524399593145,1.7777777777777777,550
wgt90.jpg,653760.0,9379.923333764076,0.09337478859190974,1.7777777777777777,750
wgt91.jpg,776966.5,11822.653676867485,0.06985254313832691,1.7777777777777777,500
wgt92.jpg,766869.0,11422.597764611244,0.07385863524823807,1.7777777777777777,550
wgt93.jpg,660533.0,12210.920699477196,0.05566824911436554,1.7344444444444445,450
wgt94.jpg,747736.5,12983.2121155262,0.055743487968440274,1.7777777777777777,550
wgt95.jpg,740670.5,11250.64950287342,0.07353256599555451,1.7777777777777777,600
wgt96.jpg,704362.0,9812.43717288971,0.09192888737692038,1.7777777777777777,600
wgt97.jpg,728336.0,12365.808000564575,0.05985447730125787,1.7777777777777777,650
wgt98.jpg,752164.0,12220.543069720268,0.06329091808093312,1.7777777777777777,650
wgt99.jpg,594995.5,8448.710130095482,0.10474727296103362,1.7777777777777777,200
wgt100.jpg,617853.5,9490.121378540993,0.08620884787167263,1.7777777777777777,200
